year,idind,x,y
2016,35650,"24","1"
2016,35651,"8","3"
2016,35653,"12","4"
2016,35656,"8","3"
2016,35657,"8","3"
2016,52154,"12","3"
2016,50847,"8","2"
2016,50848,"8","4"
2016,41735,"10","1"
2016,41736,"12","2"
2016,52156,"8","2"
2016,52157,"10","1"
2016,35665,"6","2"
2016,35666,"12","3"
2016,45546,"5","2"
2016,50851,"12","2"
2016,41746,"7","2"
2016,41747,"24","2"
2016,45550,"8","3"
2016,45551,"10","2"
2016,35675,"5","2"
2016,35678,"8","4"
2016,35679,"8","4"
2016,53388,"8","3"
2016,45556,"9","3"
2016,41761,"6","2"
2016,41763,"9","3"
2016,48787,"8","2"
2016,4350,"8","3"
2016,35701,"12","3"
2016,41765,"6","3"
2016,48790,"8","3"
2016,48792,"5","3"
2016,48793,"9","2"
2016,41778,"8","1"
2016,41787,"8","2"
2016,41788,"8","1"
2016,45570,"8","2"
2016,53390,"10","3"
2016,41795,"3","4"
2016,41799,"8","3"
2016,45574,"9","2"
2016,45575,"8","2"
2016,52163,"8","4"
2016,52164,"8","3"
2016,45578,"8","3"
2016,48803,"10","3"
2016,48808,"8","3"
2016,45586,"8","4"
2016,45587,"24","1"
2016,45590,"8","2"
2016,52166,"2","4"
2016,31749,"7","3"
2016,4223,"8","3"
2016,29186,"12","3"
2016,41729,"8","3"
2016,45594,"12","2"
2016,45547,"12","4"
2016,50858,"7","2"
2016,45585,"9","3"
2016,48821,"8","3"
2016,26427,"12","3"
2016,18314,"8","3"
2016,29235,"10","3"
2016,35654,"12","2"
2016,4326,"9","2"
2016,45583,"8","1"
2016,52172,"10","2"
2016,18296,"10","3"
2016,4253,"8","1"
2016,41779,"8","2"
2016,48805,"8","3"
2016,48806,"8","2"
2016,35685,"8","3"
2016,53392,"12","3"
2016,53396,"12","1"
2016,35677,"8","3"
2016,53397,"12","3"
2016,15082,"8","1"
2016,21835,"8","3"
2016,53399,"12","2"
2016,4235,"12","3"
2016,53400,"12","2"
2016,50863,"8","3"
2016,48826,"8","1"
2016,45601,"4","3"
2016,45602,"1","2"
2016,53402,"9","1"
2016,52179,"9","1"
2016,52180,"8","2"
2016,50866,"9","3"
2016,48834,"8","3"
2016,48837,"7","1"
2016,48838,"12","2"
2016,48842,"4","2"
2016,48843,"14","2"
2016,52183,"12","3"
2016,52185,"12","1"
2016,53405,"8","1"
2016,52187,"12","3"
2016,52188,"4","3"
2016,52190,"6","2"
2016,30591,"8","4"
2016,30592,"8","3"
2016,41813,"8","3"
2016,4454,"10","3"
2016,4458,"12","3"
2016,12458,"12","3"
2016,35702,"8","3"
2016,12454,"12","3"
2016,45611,"8","3"
2016,48845,"8","3"
2016,48846,"8","3"
2016,4456,"8","3"
2016,15118,"8","3"
2016,4457,"8","2"
2016,16996,"8","2"
2016,31774,"8","3"
2016,48849,"6","3"
2016,21860,"8","4"
2016,4483,"8","3"
2016,15122,"8","3"
2016,4490,"8","4"
2016,4492,"8","3"
2016,50868,"8","3"
2016,4498,"8","3"
2016,12468,"8","5"
2016,52193,"8","3"
2016,4507,"8","3"
2016,12464,"8","3"
2016,12469,"8","3"
2016,12470,"8","3"
2016,12471,"8","3"
2016,23229,"8","3"
2016,4508,"8","3"
2016,31779,"12","3"
2016,4491,"8","3"
2016,21863,"8","3"
2016,4484,"8","3"
2016,12463,"8","3"
2016,21865,"8","3"
2016,4497,"8","3"
2016,23231,"8","3"
2016,26614,"24","3"
2016,26615,"8","3"
2016,48850,"8","3"
2016,35708,"8","3"
2016,35709,"12","3"
2016,4521,"12","3"
2016,21866,"12","3"
2016,21868,"5","3"
2016,21869,"8","3"
2016,21870,"8","3"
2016,31783,"9","3"
2016,31784,"8","1"
2016,31785,"8","1"
2016,30607,"12","3"
2016,30608,"8","3"
2016,29259,"12","3"
2016,29260,"10","2"
2016,29261,"8","2"
2016,23236,"8","2"
2016,50870,"12","1"
2016,23233,"8","3"
2016,23234,"8","3"
2016,4526,"8","1"
2016,26527,"8","1"
2016,4524,"8","2"
2016,30610,"8","2"
2016,4525,"8","2"
2016,30611,"8","1"
2016,23235,"8","3"
2016,30612,"8","3"
2016,17006,"8","3"
2016,30613,"8","3"
2016,26559,"8","3"
2016,52194,"8","3"
2016,29266,"8","2"
2016,29267,"8","3"
2016,48851,"8","2"
2016,48852,"8","1"
2016,12482,"8","3"
2016,12483,"8","3"
2016,4554,"8","3"
2016,30615,"6","4"
2016,4556,"10","2"
2016,29273,"10","2"
2016,29274,"8","2"
2016,30616,"8","2"
2016,30617,"8","2"
2016,29275,"8","2"
2016,29276,"8","2"
2016,30621,"8","1"
2016,48853,"8","2"
2016,4547,"10","2"
2016,4550,"8","2"
2016,4551,"8","1"
2016,4561,"8","2"
2016,12486,"8","3"
2016,4544,"6","2"
2016,29278,"8","2"
2016,29279,"6","3"
2016,29280,"8","3"
2016,48854,"11","4"
2016,48857,"8","4"
2016,15140,"8","3"
2016,15141,"5","3"
2016,48859,"10","3"
2016,48862,"8","2"
2016,48863,"12","2"
2016,48866,"8","4"
2016,48867,"8","3"
2016,48868,"24","3"
2016,4580,"8","3"
2016,17012,"8","3"
2016,12493,"24","3"
2016,4568,"6","3"
2016,4569,"8","3"
2016,26571,"8","3"
2016,26572,"8","3"
2016,12521,"8","3"
2016,17014,"8","3"
2016,17015,"5","3"
2016,15144,"12","1"
2016,15145,"8","1"
2016,12508,"12","3"
2016,15148,"8","3"
2016,26577,"8","4"
2016,26579,"8","4"
2016,4612,"8","3"
2016,29284,"8","3"
2016,29285,"8","3"
2016,29286,"8","3"
2016,20437,"8","3"
2016,20438,"8","3"
2016,20439,"8","2"
2016,50876,"8","2"
2016,4623,"10","4"
2016,4625,"10","2"
2016,31793,"8","2"
2016,52199,"8","2"
2016,4639,"6","2"
2016,30631,"8","2"
2016,29291,"8","3"
2016,29292,"6","3"
2016,30626,"8","3"
2016,30627,"8","3"
2016,41854,"8","2"
2016,4626,"8","2"
2016,29294,"10","2"
2016,4627,"8","2"
2016,30630,"8","2"
2016,26596,"8","3"
2016,50878,"8","3"
2016,12533,"8","2"
2016,12534,"8","2"
2016,23244,"8","2"
2016,4655,"8","3"
2016,24458,"8","3"
2016,26601,"8","4"
2016,4671,"3","3"
2016,4672,"8","3"
2016,4673,"8","3"
2016,4674,"24","3"
2016,35718,"12","3"
2016,4697,"12","4"
2016,4701,"24","5"
2016,4702,"24","4"
2016,48879,"8","4"
2016,48880,"8","3"
2016,48881,"8","3"
2016,48882,"8","3"
2016,48886,"8","3"
2016,52202,"8","3"
2016,48890,"8","3"
2016,48891,"8","4"
2016,48896,"8","4"
2016,48897,"8","3"
2016,48899,"8","3"
2016,48900,"8","3"
2016,48903,"8","3"
2016,48910,"7","3"
2016,35725,"24","3"
2016,35727,"8","3"
2016,35728,"8","3"
2016,48911,"8","3"
2016,48915,"5","4"
2016,50880,"8","2"
2016,50881,"8","2"
2016,52206,"8","2"
2016,48920,"8","2"
2016,50882,"8","3"
2016,50883,"8","2"
2016,48925,"12","4"
2016,48926,"8","4"
2016,48927,"8","5"
2016,48928,"12","3"
2016,48929,"12","3"
2016,48930,"8","4"
2016,48933,"8","2"
2016,48936,"8","4"
2016,48938,"8","3"
2016,52208,"8","3"
2016,52209,"8","3"
2016,52210,"8","3"
2016,48942,"8","3"
2016,48943,"8","3"
2016,48949,"8","3"
2016,52212,"8","3"
2016,45627,"8","3"
2016,45628,"8","3"
2016,45629,"8","4"
2016,45630,"8","4"
2016,45633,"8","2"
2016,41838,"8","3"
2016,45636,"6","2"
2016,45637,"8","2"
2016,45641,"10","3"
2016,45643,"8","2"
2016,50884,"8","3"
2016,48953,"8","2"
2016,48955,"8","2"
2016,48956,"8","3"
2016,48957,"12","3"
2016,48958,"8","4"
2016,48959,"8","3"
2016,48960,"8","3"
2016,48961,"8","3"
2016,41839,"8","2"
2016,41840,"8","3"
2016,41841,"8","2"
2016,50885,"8","2"
2016,35855,"8","4"
2016,48965,"11","3"
2016,48966,"8","3"
2016,45651,"8","4"
2016,45652,"8","2"
2016,50886,"8","2"
2016,45655,"10","3"
2016,45656,"8","3"
2016,45657,"8","3"
2016,48978,"8","5"
2016,29269,"6","2"
2016,30614,"8","2"
2016,30620,"8","2"
2016,48982,"8","2"
2016,35788,"8","1"
2016,35789,"8","2"
2016,30624,"8","1"
2016,45667,"8","2"
2016,52215,"8","3"
2016,4509,"8","3"
2016,45614,"8","3"
2016,12452,"12","2"
2016,12453,"12","2"
2016,21862,"8","3"
2016,52217,"8","3"
2016,45642,"8","2"
2016,52218,"6","2"
2016,41837,"8","2"
2016,52220,"6","2"
2016,48923,"10","2"
2016,53417,"8","2"
2016,4614,"8","3"
2016,50875,"8","2"
2016,48985,"8","3"
2016,48990,"9","3"
2016,48991,"8","3"
2016,48995,"8","4"
2016,52222,"8","3"
2016,48997,"8","4"
2016,48998,"8","4"
2016,49002,"24","3"
2016,49003,"8","3"
2016,49004,"8","3"
2016,21879,"12","3"
2016,52223,"8","2"
2016,4716,"8","4"
2016,4717,"8","3"
2016,41856,"8","2"
2016,41857,"12","3"
2016,20450,"12","3"
2016,4721,"12","4"
2016,53419,"8","2"
2016,52226,"12","3"
2016,26653,"12","3"
2016,53421,"8","2"
2016,52231,"12","4"
2016,24464,"8","4"
2016,29315,"8","4"
2016,53423,"15","3"
2016,15196,"12","4"
2016,12582,"24","3"
2016,15197,"2","3"
2016,15198,"8","3"
2016,45678,"8","1"
2016,35895,"8","2"
2016,41862,"12","2"
2016,53424,"12","1"
2016,21882,"12","4"
2016,4808,"8","2"
2016,4809,"24","2"
2016,12611,"8","2"
2016,20468,"8","2"
2016,23262,"10","3"
2016,23263,"24","3"
2016,52232,"12","2"
2016,4822,"8","3"
2016,31816,"10","3"
2016,4810,"9","4"
2016,31351,"10","3"
2016,21885,"11","3"
2016,52233,"8","3"
2016,41865,"8","3"
2016,4848,"12","2"
2016,12622,"12","2"
2016,12624,"8","3"
2016,35911,"8","2"
2016,35912,"8","2"
2016,12631,"8","3"
2016,35915,"12","2"
2016,49013,"8","2"
2016,4864,"8","3"
2016,4868,"8","2"
2016,23273,"8","3"
2016,53428,"8","2"
2016,21897,"8","1"
2016,21898,"8","1"
2016,20475,"8","3"
2016,20476,"12","3"
2016,20477,"8","2"
2016,49017,"24","3"
2016,41869,"5","3"
2016,21900,"8","3"
2016,24480,"8","3"
2016,4856,"24","2"
2016,23272,"12","2"
2016,26644,"8","2"
2016,26645,"8","2"
2016,17055,"10","4"
2016,18366,"10","2"
2016,4906,"8","3"
2016,26694,"7","3"
2016,26695,"12","2"
2016,24481,"7","2"
2016,26678,"8","2"
2016,4916,"8","2"
2016,31827,"7","3"
2016,21902,"7","3"
2016,26680,"8","3"
2016,18369,"6","3"
2016,21904,"12","3"
2016,35931,"7","3"
2016,35932,"7","3"
2016,15232,"5","3"
2016,17058,"12","4"
2016,35936,"12","3"
2016,4950,"7","3"
2016,26690,"8","3"
2016,49025,"8","3"
2016,49027,"8","3"
2016,45693,"9","3"
2016,41889,"8","2"
2016,41890,"8","2"
2016,35957,"8","2"
2016,49029,"12","3"
2016,41895,"4","3"
2016,41896,"4","3"
2016,41897,"5","3"
2016,41899,"8","2"
2016,41900,"12","2"
2016,35976,"12","4"
2016,52236,"12","3"
2016,52237,"8","3"
2016,41904,"8","3"
2016,41905,"8","3"
2016,52240,"8","3"
2016,45696,"8","3"
2016,41910,"8","3"
2016,41911,"8","2"
2016,50901,"12","2"
2016,41920,"12","3"
2016,41921,"8","3"
2016,41923,"8","3"
2016,41924,"8","3"
2016,45699,"8","3"
2016,49032,"8","2"
2016,41928,"8","2"
2016,41929,"8","4"
2016,41935,"24","2"
2016,41936,"8","2"
2016,41937,"8","2"
2016,45700,"12","3"
2016,50903,"8","2"
2016,41941,"8","3"
2016,45701,"8","4"
2016,41947,"12","4"
2016,41951,"10","2"
2016,41952,"8","4"
2016,44307,"8","3"
2016,36021,"8","3"
2016,36023,"12","1"
2016,36024,"8","1"
2016,36025,"12","3"
2016,41954,"16","3"
2016,36037,"12","2"
2016,45704,"24","2"
2016,45705,"12","2"
2016,53430,"8","3"
2016,52247,"13","4"
2016,45707,"8","3"
2016,36056,"10","2"
2016,36057,"8","1"
2016,36064,"7","4"
2016,36078,"8","2"
2016,36089,"7","1"
2016,36090,"8","3"
2016,49041,"24","3"
2016,49042,"12","3"
2016,36098,"24","3"
2016,36099,"7","3"
2016,36104,"7","3"
2016,36107,"8","2"
2016,36108,"7","2"
2016,36113,"12","4"
2016,36114,"8","3"
2016,4853,"12","1"
2016,41979,"8","3"
2016,4811,"24","2"
2016,31815,"10","2"
2016,4720,"12","4"
2016,35999,"8","2"
2016,41927,"24","2"
2016,41956,"24","2"
2016,41958,"9","2"
2016,49047,"9","2"
2016,15187,"8","2"
2016,4846,"8","4"
2016,4847,"8","3"
2016,50912,"12","4"
2016,45721,"8","4"
2016,45725,"6","3"
2016,49050,"10","4"
2016,45726,"8","3"
2016,50906,"18","3"
2016,45727,"12","3"
2016,45730,"8","3"
2016,45736,"12","2"
2016,45737,"8","2"
2016,50911,"12","3"
2016,49054,"8","2"
2016,49055,"8","2"
2016,50918,"8","4"
2016,50920,"8","3"
2016,50921,"8","4"
2016,52252,"8","4"
2016,4960,"8","3"
2016,4961,"8","3"
2016,4962,"8","3"
2016,4963,"8","3"
2016,15238,"8","3"
2016,4964,"8","3"
2016,15240,"8","3"
2016,15242,"8","3"
2016,21905,"8","3"
2016,15247,"6","3"
2016,15248,"5","3"
2016,15250,"8","3"
2016,15251,"8","3"
2016,21907,"8","3"
2016,12651,"12","3"
2016,12652,"12","3"
2016,12653,"8","3"
2016,12654,"8","3"
2016,15255,"8","3"
2016,12655,"8","2"
2016,4997,"8","3"
2016,15259,"8","3"
2016,15260,"8","3"
2016,15261,"8","3"
2016,5001,"8","3"
2016,30659,"12","3"
2016,15262,"8","4"
2016,5008,"8","3"
2016,5012,"8","3"
2016,5013,"8","3"
2016,5014,"8","3"
2016,12661,"8","3"
2016,12663,"8","3"
2016,12664,"8","3"
2016,12674,"8","3"
2016,12675,"8","3"
2016,15267,"8","4"
2016,15268,"6","3"
2016,15269,"8","3"
2016,5021,"8","3"
2016,5022,"8","3"
2016,15270,"8","3"
2016,12678,"8","3"
2016,5026,"8","3"
2016,5030,"8","3"
2016,5031,"8","3"
2016,5034,"8","3"
2016,5037,"8","3"
2016,5038,"8","3"
2016,5040,"8","3"
2016,12679,"8","3"
2016,12680,"8","3"
2016,12666,"8","3"
2016,5043,"8","3"
2016,5046,"8","3"
2016,5047,"8","3"
2016,5048,"6","3"
2016,12682,"8","3"
2016,12667,"8","3"
2016,15272,"8","3"
2016,17061,"8","3"
2016,26709,"8","3"
2016,5060,"8","3"
2016,5061,"8","3"
2016,5062,"8","3"
2016,5064,"8","3"
2016,17063,"8","3"
2016,17064,"8","3"
2016,5070,"8","3"
2016,15278,"6","3"
2016,5081,"8","1"
2016,17066,"8","1"
2016,17068,"8","2"
2016,5101,"8","2"
2016,5102,"3","2"
2016,5104,"8","1"
2016,5110,"8","1"
2016,5111,"8","1"
2016,5115,"8","2"
2016,12685,"8","1"
2016,5155,"9","2"
2016,5157,"9","2"
2016,5158,"9","3"
2016,5092,"8","1"
2016,5161,"8","1"
2016,5169,"8","1"
2016,5170,"8","1"
2016,5176,"8","1"
2016,5186,"8","1"
2016,5199,"8","1"
2016,29338,"8","2"
2016,15299,"8","1"
2016,5190,"8","1"
2016,5191,"8","1"
2016,15306,"8","3"
2016,12710,"12","3"
2016,5226,"8","3"
2016,5230,"8","3"
2016,30671,"8","3"
2016,5234,"12","3"
2016,5243,"8","3"
2016,12705,"12","3"
2016,12706,"8","3"
2016,5235,"8","3"
2016,5225,"8","3"
2016,5314,"8","2"
2016,5334,"12","3"
2016,5339,"4","3"
2016,12729,"8","3"
2016,15332,"8","3"
2016,5342,"8","3"
2016,5343,"8","3"
2016,12730,"8","3"
2016,5347,"12","3"
2016,5348,"12","3"
2016,5356,"8","3"
2016,5357,"8","3"
2016,20491,"8","3"
2016,5360,"8","3"
2016,12733,"12","3"
2016,5368,"12","3"
2016,36149,"8","3"
2016,36150,"8","3"
2016,44326,"8","3"
2016,36159,"8","3"
2016,36166,"8","3"
2016,36173,"8","3"
2016,36174,"8","3"
2016,36184,"8","1"
2016,36203,"8","1"
2016,36208,"12","3"
2016,36215,"6","3"
2016,36253,"8","2"
2016,36279,"8","1"
2016,36306,"8","1"
2016,45741,"8","1"
2016,5382,"10","2"
2016,5384,"24","2"
2016,5386,"10","3"
2016,41991,"8","4"
2016,5401,"4","3"
2016,15340,"6","3"
2016,17087,"8","3"
2016,5417,"8","4"
2016,5418,"8","3"
2016,15341,"9","3"
2016,15342,"10","2"
2016,53482,"8","4"
2016,29351,"12","3"
2016,41993,"12","2"
2016,31832,"8","2"
2016,31833,"10","2"
2016,5427,"8","3"
2016,5428,"8","2"
2016,12766,"8","3"
2016,18392,"12","3"
2016,17090,"8","2"
2016,5447,"10","4"
2016,12762,"12","3"
2016,26732,"8","3"
2016,26731,"8","3"
2016,26733,"8","4"
2016,45747,"8","4"
2016,53485,"10","2"
2016,5458,"8","2"
2016,26714,"8","2"
2016,15353,"8","5"
2016,26739,"9","2"
2016,5492,"6","2"
2016,53491,"8","4"
2016,36329,"10","3"
2016,5502,"8","3"
2016,30683,"8","2"
2016,5519,"8","2"
2016,30684,"6","1"
2016,30685,"8","3"
2016,53493,"8","1"
2016,53494,"10","2"
2016,5535,"10","1"
2016,29359,"1","1"
2016,5556,"3","3"
2016,20507,"8","1"
2016,53496,"8","2"
2016,30690,"9","2"
2016,31843,"4","4"
2016,45756,"8","3"
2016,36343,"9","2"
2016,24498,"24","2"
2016,24499,"8","3"
2016,29363,"12","3"
2016,29364,"12","2"
2016,20508,"8","4"
2016,20509,"8","3"
2016,29367,"8","4"
2016,5608,"2","4"
2016,5609,"5","3"
2016,50935,"8","2"
2016,50936,"6","3"
2016,15388,"8","3"
2016,49076,"13","4"
2016,31849,"8","3"
2016,42012,"10","4"
2016,50939,"10","3"
2016,49082,"4","2"
2016,49083,"9","2"
2016,45761,"8","3"
2016,5637,"8","2"
2016,5638,"8","4"
2016,5641,"10","3"
2016,53497,"8","2"
2016,31866,"8","3"
2016,52262,"10","2"
2016,53499,"8","3"
2016,53501,"8","2"
2016,53502,"10","2"
2016,36394,"5","2"
2016,45774,"8","2"
2016,45777,"24","1"
2016,45778,"8","1"
2016,36437,"8","4"
2016,36442,"24","2"
2016,36443,"8","3"
2016,36447,"7","4"
2016,36453,"12","2"
2016,36454,"8","2"
2016,36457,"11","2"
2016,49091,"8","3"
2016,50942,"10","3"
2016,45788,"6","3"
2016,36471,"8","3"
2016,36472,"8","3"
2016,36479,"24","4"
2016,36485,"6","2"
2016,36486,"8","2"
2016,42030,"2","3"
2016,42036,"8","4"
2016,45793,"8","3"
2016,45794,"9","2"
2016,36513,"18","3"
2016,49095,"8","5"
2016,53505,"12","2"
2016,45797,"8","3"
2016,52266,"10","1"
2016,36521,"10","3"
2016,36522,"8","1"
2016,36524,"12","2"
2016,36527,"12","2"
2016,36536,"24","1"
2016,36545,"7","1"
2016,36546,"10","1"
2016,36553,"8","3"
2016,31871,"9","5"
2016,23316,"8","1"
2016,5457,"10","3"
2016,30682,"12","4"
2016,15389,"8","2"
2016,49104,"8","2"
2016,29369,"10","3"
2016,31844,"10","3"
2016,50945,"12","1"
2016,49106,"12","2"
2016,45742,"8","2"
2016,5387,"8","3"
2016,29368,"8","3"
2016,49074,"9","4"
2016,5644,"8","3"
2016,24501,"8","2"
2016,5645,"8","2"
2016,31855,"8","2"
2016,5383,"8","3"
2016,5643,"8","3"
2016,53519,"12","3"
2016,42046,"8","2"
2016,45801,"8","2"
2016,49112,"12","3"
2016,49115,"8","3"
2016,52273,"9","3"
2016,5985,"12","2"
2016,5986,"11","1"
2016,12863,"8","1"
2016,21934,"4","1"
2016,29377,"10","1"
2016,36562,"6","4"
2016,26873,"8","1"
2016,21937,"7","3"
2016,6006,"8","2"
2016,6008,"7","5"
2016,6009,"8","1"
2016,17140,"8","1"
2016,17141,"7","1"
2016,49122,"8","1"
2016,49123,"7","1"
2016,12873,"8","3"
2016,12874,"7","1"
2016,6049,"7","1"
2016,6050,"11","1"
2016,6054,"7","1"
2016,26759,"8","1"
2016,26760,"7","1"
2016,17144,"6","1"
2016,17145,"8","1"
2016,36564,"7","1"
2016,26788,"11","1"
2016,29381,"8","1"
2016,30706,"7","1"
2016,36567,"8","1"
2016,36568,"7","1"
2016,26785,"8","3"
2016,26776,"11","1"
2016,26777,"11","1"
2016,15471,"11","1"
2016,15472,"11","1"
2016,15475,"11","5"
2016,6084,"7","1"
2016,6090,"12","3"
2016,23330,"7","1"
2016,30708,"7","1"
2016,23329,"8","1"
2016,26814,"7","1"
2016,50949,"11","1"
2016,26817,"8","1"
2016,12885,"7","3"
2016,15479,"8","1"
2016,23336,"12","3"
2016,17151,"8","1"
2016,17152,"8","1"
2016,36577,"8","1"
2016,49128,"11","1"
2016,31886,"12","1"
2016,31887,"7","1"
2016,6146,"12","1"
2016,6152,"8","1"
2016,6153,"7","1"
2016,6154,"8","1"
2016,6155,"11","1"
2016,6157,"7","1"
2016,15489,"11","1"
2016,15490,"7","1"
2016,6151,"12","1"
2016,53522,"12","1"
2016,6149,"1","1"
2016,26801,"12","3"
2016,26822,"8","1"
2016,15493,"8","3"
2016,15497,"7","2"
2016,15498,"8","2"
2016,15499,"12","2"
2016,12890,"7","1"
2016,12891,"11","1"
2016,6186,"7","2"
2016,15501,"3","3"
2016,6184,"11","1"
2016,17158,"7","1"
2016,49129,"8","1"
2016,49130,"3","1"
2016,26856,"11","1"
2016,26857,"11","1"
2016,45812,"8","2"
2016,6217,"7","3"
2016,6218,"11","4"
2016,6219,"8","1"
2016,6209,"8","1"
2016,18440,"11","1"
2016,6199,"9","1"
2016,26825,"7","2"
2016,26827,"11","1"
2016,26830,"7","3"
2016,26832,"11","5"
2016,26833,"11","1"
2016,26828,"7","1"
2016,26771,"7","1"
2016,42073,"8","1"
2016,31900,"8","1"
2016,31901,"7","1"
2016,15510,"12","4"
2016,18442,"7","4"
2016,6245,"7","1"
2016,6248,"8","1"
2016,15514,"7","1"
2016,26903,"7","2"
2016,26907,"12","1"
2016,26908,"7","2"
2016,26912,"6","2"
2016,45814,"8","1"
2016,24518,"7","1"
2016,6264,"24","2"
2016,26881,"6","3"
2016,26882,"7","1"
2016,17169,"7","2"
2016,15516,"6","2"
2016,17162,"8","2"
2016,26884,"7","2"
2016,26887,"12","3"
2016,26888,"7","2"
2016,26889,"8","2"
2016,26892,"7","3"
2016,49131,"8","2"
2016,26896,"7","1"
2016,31903,"11","1"
2016,31904,"7","1"
2016,52285,"7","1"
2016,36597,"7","2"
2016,53524,"8","1"
2016,53525,"8","3"
2016,36610,"7","1"
2016,36611,"11","1"
2016,36616,"7","1"
2016,36617,"11","1"
2016,36619,"7","1"
2016,36620,"8","1"
2016,36623,"7","1"
2016,49133,"11","2"
2016,49134,"11","1"
2016,42087,"8","1"
2016,42088,"7","1"
2016,42091,"7","1"
2016,36636,"7","1"
2016,36637,"8","2"
2016,36641,"7","2"
2016,36642,"8","1"
2016,36643,"8","2"
2016,36645,"11","1"
2016,42092,"11","1"
2016,36649,"11","2"
2016,50959,"7","1"
2016,36668,"10","1"
2016,45820,"8","4"
2016,42113,"9","1"
2016,36679,"8","2"
2016,36686,"7","3"
2016,36687,"8","3"
2016,36690,"7","1"
2016,53527,"12","1"
2016,42132,"11","2"
2016,53529,"12","3"
2016,36703,"7","1"
2016,50962,"8","1"
2016,36712,"6","2"
2016,36720,"7","2"
2016,36722,"6","2"
2016,36727,"12","1"
2016,36728,"6","1"
2016,36729,"8","1"
2016,36733,"24","3"
2016,36734,"12","2"
2016,36744,"11","1"
2016,36747,"7","1"
2016,36748,"8","1"
2016,36758,"8","1"
2016,45830,"11","2"
2016,45834,"8","3"
2016,6220,"11","1"
2016,36766,"7","1"
2016,31881,"8","1"
2016,49147,"11","2"
2016,42153,"7","1"
2016,49148,"11","1"
2016,42160,"7","1"
2016,42161,"11","1"
2016,49151,"11","1"
2016,42166,"7","1"
2016,52289,"11","1"
2016,49154,"7","3"
2016,36632,"7","1"
2016,36635,"8","2"
2016,45840,"7","2"
2016,29386,"8","1"
2016,45841,"7","1"
2016,36749,"11","1"
2016,45843,"11","1"
2016,30726,"8","1"
2016,30727,"11","1"
2016,6148,"8","1"
2016,45845,"7","1"
2016,15473,"7","2"
2016,45846,"8","1"
2016,6097,"4","1"
2016,53532,"8","1"
2016,26904,"11","1"
2016,49160,"6","2"
2016,45827,"8","1"
2016,45828,"11","1"
2016,30721,"7","1"
2016,6051,"7","1"
2016,50971,"11","2"
2016,15474,"11","1"
2016,36633,"7","1"
2016,26826,"7","1"
2016,49156,"11","1"
2016,26909,"11","2"
2016,17146,"7","1"
2016,53536,"8","1"
2016,45852,"7","1"
2016,49163,"8","1"
2016,45858,"6","2"
2016,45859,"8","2"
2016,45867,"8","3"
2016,53538,"11","3"
2016,50974,"8","1"
2016,50975,"7","1"
2016,50976,"8","2"
2016,50981,"7","1"
2016,26927,"14","3"
2016,26928,"12","4"
2016,49167,"14","3"
2016,26934,"8","4"
2016,26936,"8","2"
2016,26945,"9","4"
2016,26946,"8","4"
2016,30736,"12","3"
2016,52296,"8","2"
2016,6307,"12","2"
2016,15542,"12","2"
2016,24522,"12","2"
2016,24523,"12","2"
2016,30748,"8","2"
2016,12948,"8","2"
2016,30751,"6","2"
2016,30752,"8","2"
2016,30753,"6","3"
2016,30754,"6","2"
2016,49173,"8","2"
2016,49174,"12","2"
2016,53541,"8","2"
2016,49178,"10","2"
2016,49179,"8","2"
2016,6380,"8","3"
2016,29434,"8","2"
2016,29435,"8","2"
2016,29436,"8","2"
2016,29437,"8","2"
2016,12969,"8","2"
2016,12970,"8","2"
2016,12971,"8","2"
2016,6384,"8","2"
2016,15550,"8","2"
2016,6379,"12","2"
2016,29441,"12","2"
2016,29443,"7","3"
2016,26952,"10","3"
2016,26954,"8","2"
2016,52297,"8","3"
2016,52298,"10","3"
2016,53543,"9","2"
2016,6487,"8","3"
2016,30756,"3","2"
2016,30757,"8","2"
2016,52301,"8","2"
2016,42199,"10","3"
2016,42200,"12","1"
2016,53544,"8","3"
2016,27031,"6","4"
2016,26931,"24","4"
2016,26932,"8","2"
2016,26972,"10","4"
2016,26974,"8","3"
2016,49185,"11","3"
2016,49186,"12","3"
2016,52304,"10","4"
2016,50987,"24","3"
2016,50988,"8","3"
2016,50989,"8","2"
2016,42207,"8","3"
2016,52306,"8","3"
2016,52307,"8","3"
2016,53552,"8","3"
2016,53555,"14","3"
2016,53560,"10","4"
2016,53561,"24","2"
2016,53564,"6","3"
2016,49198,"8","4"
2016,53568,"12","1"
2016,49202,"7","4"
2016,52314,"8","2"
2016,42210,"6","4"
2016,52317,"9","3"
2016,52318,"24","3"
2016,53569,"12","2"
2016,45894,"10","2"
2016,45895,"8","2"
2016,52322,"8","4"
2016,42216,"8","2"
2016,42219,"24","4"
2016,53570,"8","3"
2016,53571,"5","3"
2016,42234,"8","1"
2016,45903,"9","2"
2016,53573,"9","4"
2016,50995,"8","2"
2016,53581,"8","3"
2016,53582,"8","3"
2016,52330,"9","2"
2016,53583,"8","2"
2016,53584,"10","3"
2016,52333,"8","2"
2016,53587,"10","4"
2016,45907,"6","3"
2016,49220,"10","3"
2016,52337,"8","4"
2016,42238,"10","2"
2016,45916,"12","4"
2016,53590,"24","1"
2016,53591,"9","1"
2016,53593,"9","2"
2016,52345,"6","3"
2016,52346,"12","3"
2016,42243,"8","3"
2016,42244,"12","2"
2016,52354,"7","3"
